From	To	Group	ratioScore
COL14A1	CD44	g2	1
COL18A1	GPC1	g1	1
COL18A1	GPC1	g2	0
COL18A1	GPC4	g1	0
COL18A1	GPC4	g2	0
COL18A1	ITGA5	g1	1
COL18A1	ITGA5	g2	0
COL18A1	ITGB1	g1	0.5
COL18A1	ITGB1	g2	0
COL18A1	KDR	g1	0.5
COL18A1	KDR	g2	0
COL1A1	CD36	g1	0
COL1A1	CD36	g2	0
COL1A1	CD44	g1	1
COL1A1	CD44	g2	0
COL1A1	CD93	g1	0
COL1A1	CD93	g2	0
COL1A1	DDR1	g1	0.5
COL1A1	DDR1	g2	0
COL1A1	DDR2	g1	0.5
COL1A1	DDR2	g2	0
COL1A1	ITGA2	g1	0
COL1A1	ITGA2	g2	1
COL1A1	ITGA5	g1	1
COL1A1	ITGA5	g2	0
COL1A1	ITGB1	g1	0.5
COL1A1	ITGB1	g2	0
COL1A1	TMPRSS6	g1	0.5
COL1A1	TMPRSS6	g2	0
COL1A2	CD36	g1	0
COL1A2	CD36	g2	0
COL1A2	CD44	g1	0
COL1A2	CD44	g2	0
COL1A2	CD93	g1	0
COL1A2	CD93	g2	0
COL1A2	ITGA2	g1	1
COL1A2	ITGA2	g2	2
COL1A2	ITGA2B	g1	0
COL1A2	ITGA2B	g2	0.5
COL1A2	ITGB3	g1	0
COL1A2	ITGB3	g2	0.5
COL2A1	DDR1	g1	0.5
COL2A1	DDR1	g2	0
COL2A1	ITGA10	g1	0
COL2A1	ITGA10	g2	1
COL2A1	ITGA2	g1	0
COL2A1	ITGA2	g2	1
COL2A1	ITGA2B	g1	0
COL2A1	ITGA2B	g2	1
COL2A1	ITGB1	g1	0.5
COL2A1	ITGB1	g2	0
COL2A1	MAG	g1	1
COL2A1	MAG	g2	0
COL3A1	DDR1	g1	1
COL3A1	DDR1	g2	1
COL3A1	DDR2	g1	1
COL3A1	DDR2	g2	1
COL3A1	MAG	g1	0
COL3A1	MAG	g2	0
COL4A1	CD93	g1	1
COL4A1	CD93	g2	1
COL4A1	ITGAV	g1	1
COL4A1	ITGAV	g2	1
COL4A1	ITGB1	g1	0
COL4A1	ITGB1	g2	0
COL4A1	ITGB8	g1	1
COL4A1	ITGB8	g2	2
COL4A2	CD93	g1	0
COL4A2	CD93	g2	0
COL4A3	CD47	g1	1
COL4A3	CD47	g2	0
COL4A3	CD93	g1	0
COL4A3	CD93	g2	0
COL4A3	ITGAV	g1	0
COL4A3	ITGAV	g2	0
COL4A4	CD93	g1	0
COL4A4	CD93	g2	0
COL4A5	CD93	g1	0
COL4A5	CD93	g2	0
COL4A6	CD93	g1	0
COL4A6	CD93	g2	0
COL5A2	DDR1	g1	1
COL5A2	DDR1	g2	1
COL9A1	MAG	g1	0
COL9A1	MAG	g2	0.5
COL9A2	MAG	g1	1
COL9A2	MAG	g2	0
COL9A3	MAG	g1	0
COL9A3	MAG	g2	0.5
COLQ	MUSK	g1	1
COLQ	MUSK	g2	0
CR1	Eosinophils	g1	0
CR1	Eosinophils	g2	0
CR1	Macrophage	g1	0
CR1	Macrophage	g2	0
CRH	CRHR1	g1	1
CRH	CRHR1	g2	1
CRH	CRHR2	g1	0
CRH	CRHR2	g2	0
CRH	MC2R	g1	1
CRH	MC2R	g2	0
CRP	OLR1	g1	0
CRP	OLR1	g2	0
CSF1	CSF1R	g1	0
CSF1	CSF1R	g2	2
CSF1R	Macrophage	g1	0
CSF1R	Macrophage	g2	0.5
CSF2	CSF1R	g1	0
CSF2	CSF1R	g2	0.3333333333333333
CSF2	CSF3R	g1	0
CSF2	CSF3R	g2	0.5
CSF2	SDC2	g1	0
CSF2	SDC2	g2	0.5
CSF3	CSF1R	g1	0
CSF3	CSF1R	g2	0
CSF3	CSF3R	g1	0
CSF3	CSF3R	g2	0
CSF3R	Eosinophils	g1	0
CSF3R	Eosinophils	g2	0
CSF3R	Macrophage	g1	0
CSF3R	Macrophage	g2	0
CSH1	PRLR	g1	0
CSH1	PRLR	g2	0
CSH2	PRLR	g1	0
CSH2	PRLR	g2	2
CSHL1	PRLR	g1	0
CSHL1	PRLR	g2	0
CTF1	IL6ST	g1	0
CTF1	IL6ST	g2	1
CTF1	LIFR	g1	0
CTF1	LIFR	g2	0
CTGF	ERBB4	g1	0
CTGF	ERBB4	g2	0.5
CTGF	ITGA5	g1	0
CTGF	ITGA5	g2	1
CTGF	ITGAM	g1	0
CTGF	ITGAM	g2	1
CTGF	ITGB2	g1	0
CTGF	ITGB2	g2	0.5
CTGF	LRP1	g1	1
CTGF	LRP1	g2	1
CTGF	LRP6	g1	0
CTGF	LRP6	g2	0
CTGF	NTRK1	g1	0
CTGF	NTRK1	g2	2
CUBN	LRP2	g1	1
CUBN	LRP2	g2	1
CX3CL1	CX3CR1	g1	1
CX3CL1	CX3CR1	g2	1
CX3CR1	NK_cells	g1	0
CX3CR1	NK_cells	g2	0.5
CXCL1	CXCR1	g1	1
CXCL1	CXCR1	g2	2
CXCL1	CXCR2	g1	1
CXCL1	CXCR2	g2	2
CXCL1	DARC	g1	0
CXCL1	DARC	g2	2
CXCL10	CCR3	g1	0
CXCL10	CCR3	g2	0.3333333333333333
CXCL10	CXCR3	g1	0
CXCL10	CXCR3	g2	2
CXCL10	SDC4	g1	0
CXCL10	SDC4	g2	2
CXCL11	CCR3	g1	0
CXCL11	CCR3	g2	0.3333333333333333
CXCL11	CXCR3	g1	0
CXCL11	CXCR3	g2	2
CXCL12	CD4	g1	0
CXCL12	CD4	g2	0
CXCL12	CXCR3	g1	1
CXCL12	CXCR3	g2	0
CXCL12	CXCR4	g1	1
CXCL12	CXCR4	g2	1
CXCL12	ITGB1	g1	0.5
CXCL12	ITGB1	g2	0
CXCL13	CCR10	g1	0.5
CXCL13	CCR10	g2	0
CXCL13	CXCR3	g1	1
CXCL13	CXCR3	g2	1
CXCL13	CXCR5	g1	2
CXCL13	CXCR5	g2	1
CXCL2	CXCR1	g1	1
CXCL2	CXCR1	g2	2
CXCL2	CXCR2	g1	1
CXCL2	CXCR2	g2	2
CXCL2	XCR1	g1	0
CXCL2	XCR1	g2	2
CXCL3	CXCR1	g1	1
CXCL3	CXCR1	g2	2
CXCL3	CXCR2	g1	1
CXCL3	CXCR2	g2	2
CXCL5	CXCR1	g1	0
CXCL5	CXCR1	g2	1
CXCL5	CXCR2	g1	0
CXCL5	CXCR2	g2	1
CXCL5	DARC	g1	1
CXCL5	DARC	g2	1
CXCL6	CXCR1	g1	1
CXCL6	CXCR1	g2	2
CXCL6	CXCR2	g1	1
CXCL6	CXCR2	g2	2
CXCL9	CCR3	g1	0
CXCL9	CCR3	g2	0.5
CXCL9	CXCR3	g1	0
CXCL9	CXCR3	g2	1
CXCR1	Eosinophils	g1	0
CXCR1	Eosinophils	g2	0
CXCR2	Eosinophils	g1	0
CXCR2	Eosinophils	g2	0
CXCR3	NK_cells	g1	0
CXCR3	NK_cells	g2	1
CXCR4	Eosinophils	g1	0
CXCR4	Eosinophils	g2	0
CXCR4	Macrophage	g1	1
CXCR4	Macrophage	g2	1
CXCR4	NK_cells	g1	0
CXCR4	NK_cells	g2	0
CYR61	ITGA5	g1	1
CYR61	ITGA5	g2	1
CYR61	ITGAM	g1	0
CYR61	ITGAM	g2	1
CYR61	ITGAV	g1	0
CYR61	ITGAV	g2	1
CYR61	ITGB2	g1	0
CYR61	ITGB2	g2	2
CYR61	ITGB3	g1	0
CYR61	ITGB3	g2	0.5
CYR61	ITGB5	g1	0
CYR61	ITGB5	g2	1
DCBLD2	Mast_cells	g1	0
DCBLD2	Mast_cells	g2	0.5
DCN	EGFR	g1	0
DCN	EGFR	g2	0.5
DCN	ERBB4	g1	1
DCN	ERBB4	g2	2
DCN	MET	g1	1
DCN	MET	g2	2
DEFB1	CCR6	g1	0
DEFB1	CCR6	g2	1
DKK1	KREMEN2	g1	0
DKK1	KREMEN2	g2	0
DKK1	LRP5	g1	1
DKK1	LRP5	g2	0
DKK1	LRP6	g1	1
DKK1	LRP6	g2	1
DKK2	KREMEN2	g1	0
DKK2	KREMEN2	g2	0
DKK2	LRP6	g1	1
DKK2	LRP6	g2	1
DLK1	NOTCH1	g1	1
DLK1	NOTCH1	g2	1
DLK2	NOTCH1	g1	1
DLK2	NOTCH1	g2	2
DPP4	Macrophage	g1	1
DPP4	Macrophage	g2	0
DPP4	Mast_cells	g1	1
DPP4	Mast_cells	g2	1
DRD2	Mast_cells	g1	1
DRD2	Mast_cells	g2	0
DYSF	Eosinophils	g1	0
DYSF	Eosinophils	g2	0
EBI3	IL27RA	g1	0
EBI3	IL27RA	g2	0.5
EDA	EDA2R	g1	0
EDA	EDA2R	g2	0.5
EDA	EDAR	g1	1
EDA	EDAR	g2	1
EDIL3	ITGAV	g1	0
EDIL3	ITGAV	g2	0
EDN1	EDNRA	g1	0
EDN1	EDNRA	g2	0.5
EDN1	EDNRB	g1	0
EDN1	EDNRB	g2	2
EDN1	KEL	g1	0
EDN1	KEL	g2	1
EDN2	EDNRA	g1	0
EDN2	EDNRA	g2	0
EDN2	EDNRB	g1	1
EDN2	EDNRB	g2	1
EDN2	KEL	g1	2
EDN2	KEL	g2	0
EDN3	EDNRA	g1	0
EDN3	EDNRA	g2	1
EDN3	EDNRB	g1	1
EDN3	EDNRB	g2	1
EDN3	KEL	g1	2
EDN3	KEL	g2	1
EDNRB	Mast_cells	g1	0
EDNRB	Mast_cells	g2	0.5
EFEMP1	EGFR	g1	0
EFEMP1	EGFR	g2	0
EFEMP2	AQP1	g1	0
EFEMP2	AQP1	g2	2
EFEMP2	PLSCR4	g1	0
EFEMP2	PLSCR4	g2	2
EFNA1	EPHA1	g1	2
EFNA1	EPHA1	g2	1
EFNA1	EPHA2	g1	1
EFNA1	EPHA2	g2	1
EFNA1	EPHA3	g1	1
EFNA1	EPHA3	g2	0
EFNA1	EPHA4	g1	1
EFNA1	EPHA4	g2	0
EFNA1	EPHA5	g1	1
EFNA1	EPHA5	g2	0
EFNA1	EPHA7	g1	1
EFNA1	EPHA7	g2	0
EFNA1	EPHB1	g1	0
EFNA1	EPHB1	g2	0
EFNA2	EPHA2	g1	0
EFNA2	EPHA2	g2	0
EFNA2	EPHA3	g1	1
EFNA2	EPHA3	g2	2
EFNA2	EPHA4	g1	1
EFNA2	EPHA4	g2	0
EFNA2	EPHA5	g1	1
EFNA2	EPHA5	g2	2
EFNA2	EPHA7	g1	1
EFNA2	EPHA7	g2	2
EFNA3	EPHA1	g1	0
EFNA3	EPHA1	g2	0
EFNA3	EPHA2	g1	0
EFNA3	EPHA2	g2	0.5
EFNA3	EPHA3	g1	0
EFNA3	EPHA3	g2	0
EFNA3	EPHA4	g1	0
EFNA3	EPHA4	g2	2
EFNA3	EPHA5	g1	0
EFNA3	EPHA5	g2	0
EFNA3	EPHA7	g1	0
EFNA3	EPHA7	g2	0
EFNA3	EPHB1	g1	0
EFNA3	EPHB1	g2	0.5
EFNA4	EPHA2	g1	1
EFNA4	EPHA2	g2	0
EFNA4	EPHA3	g1	0
EFNA4	EPHA3	g2	0
EFNA4	EPHA4	g1	0
EFNA4	EPHA4	g2	1
EFNA4	EPHA5	g1	0
EFNA4	EPHA5	g2	0
EFNA4	EPHA7	g1	0
EFNA4	EPHA7	g2	0
EFNA5	EPHA2	g1	1
EFNA5	EPHA2	g2	0
EFNA5	EPHA3	g1	0
EFNA5	EPHA3	g2	0
EFNA5	EPHA4	g1	0
EFNA5	EPHA4	g2	1
EFNA5	EPHA5	g1	0
EFNA5	EPHA5	g2	0
EFNA5	EPHA7	g1	0
EFNA5	EPHA7	g2	0
EFNA5	EPHB1	g1	0
EFNA5	EPHB1	g2	0
EFNA5	EPHB2	g1	0
EFNA5	EPHB2	g2	1
EFNA5	EPHB6	g1	0.5
EFNA5	EPHB6	g2	0
EFNB1	EPHB1	g1	0
EFNB1	EPHB1	g2	0.5
EFNB1	EPHB2	g1	0
EFNB1	EPHB2	g2	0
EFNB1	EPHB3	g1	1
EFNB1	EPHB3	g2	2
EFNB1	EPHB4	g1	0
EFNB1	EPHB4	g2	0
EFNB1	EPHB6	g1	1
EFNB1	EPHB6	g2	0
EFNB1	ERBB2	g1	1
EFNB1	ERBB2	g2	0
EFNB2	EPHA3	g1	0
EFNB2	EPHA3	g2	0.5
EFNB2	EPHA4	g1	0
EFNB2	EPHA4	g2	0
EFNB2	EPHB1	g1	0
EFNB2	EPHB1	g2	2
EFNB2	EPHB2	g1	0
EFNB2	EPHB2	g2	0.5
EFNB2	EPHB3	g1	0
EFNB2	EPHB3	g2	0.5
EFNB2	EPHB4	g1	1
EFNB2	EPHB4	g2	1
EFNB2	EPHB6	g1	0
EFNB2	EPHB6	g2	0
EFNB2	GRM1	g1	0
EFNB2	GRM1	g2	0
EFNB2	GRM5	g1	0
EFNB2	GRM5	g2	0.5
EFNB2	PECAM1	g1	1
EFNB2	PECAM1	g2	2
EFNB3	EPHA4	g1	0
EFNB3	EPHA4	g2	0
EFNB3	EPHB2	g1	0
EFNB3	EPHB2	g2	0.5
EFNB3	EPHB3	g1	0
EFNB3	EPHB3	g2	0.5
EFNB3	EPHB4	g1	1
EFNB3	EPHB4	g2	1
EGF	EGFR	g1	0
EGF	EGFR	g2	0.5
EGF	ERBB2	g1	1
EGF	ERBB2	g2	0
EGF	ERBB3	g1	1
EGF	ERBB3	g2	2
EGF	ERBB4	g1	1
EGF	ERBB4	g2	2
ENG	Macrophage	g1	0
ENG	Macrophage	g2	0.5
EPHA4	NK_cells	g1	0
EPHA4	NK_cells	g2	1
EPHA5	Mast_cells	g1	1
EPHA5	Mast_cells	g2	0
EPHB1	Eosinophils	g1	0
EPHB1	Eosinophils	g2	0
EPHB2	Macrophage	g1	0
EPHB2	Macrophage	g2	0.5
EPO	EPOR	g1	1
EPO	EPOR	g2	1
EPOR	Eosinophils	g1	1
EPOR	Eosinophils	g2	0
EPOR	Mast_cells	g1	0
EPOR	Mast_cells	g2	0.5
EREG	EGFR	g1	1
EREG	EGFR	g2	2
EREG	ERBB4	g1	0
EREG	ERBB4	g2	0.5
Eosinophils	ADAM10	g1	1
Eosinophils	ADAM10	g2	1
Eosinophils	ADAM15	g1	1
Eosinophils	ADAM15	g2	1
Eosinophils	ADAM17	g1	0
Eosinophils	ADAM17	g2	0
Eosinophils	ADAM28	g1	0
Eosinophils	ADAM28	g2	0
Eosinophils	ADAM9	g1	0
Eosinophils	ADAM9	g2	1
Eosinophils	ADM	g1	0
Eosinophils	ADM	g2	0
Eosinophils	ANXA1	g1	0
Eosinophils	ANXA1	g2	1
Eosinophils	APP	g1	2
Eosinophils	APP	g2	0
Eosinophils	ARF1	g1	1
Eosinophils	ARF1	g2	1
Eosinophils	B2M	g1	0.5
Eosinophils	B2M	g2	0
Eosinophils	BMP6	g1	0.5
Eosinophils	BMP6	g2	0
Eosinophils	BST1	g1	0
Eosinophils	BST1	g2	0
Eosinophils	C4BPA	g1	1
Eosinophils	C4BPA	g2	0
Eosinophils	CALR	g1	2
Eosinophils	CALR	g2	1
Eosinophils	CAMP	g1	0
Eosinophils	CAMP	g2	0
Eosinophils	CCL20	g1	0
Eosinophils	CCL20	g2	0
Eosinophils	CCL4	g1	0
Eosinophils	CCL4	g2	1
Eosinophils	CCL5	g1	0
Eosinophils	CCL5	g2	1
Eosinophils	CD14	g1	0
Eosinophils	CD14	g2	1
Eosinophils	CD55	g1	1
Eosinophils	CD55	g2	0
Eosinophils	COL9A2	g1	2
Eosinophils	COL9A2	g2	0
Eosinophils	CSF1	g1	1
Eosinophils	CSF1	g2	1
Eosinophils	CXCL1	g1	0
Eosinophils	CXCL1	g2	0
Eosinophils	CXCL2	g1	0
Eosinophils	CXCL2	g2	0
Eosinophils	EDN1	g1	0
Eosinophils	EDN1	g2	0
Eosinophils	EREG	g1	0
Eosinophils	EREG	g2	0
Eosinophils	F13A1	g1	0
Eosinophils	F13A1	g2	1
Eosinophils	FGF13	g1	0
Eosinophils	FGF13	g2	0
Eosinophils	FLT3LG	g1	0.5
Eosinophils	FLT3LG	g2	0
Eosinophils	GNAI2	g1	0
Eosinophils	GNAI2	g2	1
Eosinophils	GNAS	g1	0.5
Eosinophils	GNAS	g2	0
Eosinophils	GPI	g1	1
Eosinophils	GPI	g2	1
Eosinophils	GZMB	g1	1
Eosinophils	GZMB	g2	1
Eosinophils	HLA-A	g1	0
Eosinophils	HLA-A	g2	1
Eosinophils	HLA-B	g1	0
Eosinophils	HLA-B	g2	1
Eosinophils	HLA-C	g1	1
Eosinophils	HLA-C	g2	1
Eosinophils	HLA-E	g1	1
Eosinophils	HLA-E	g2	1
Eosinophils	HSP90AA1	g1	0
Eosinophils	HSP90AA1	g2	1
Eosinophils	ICAM1	g1	0
Eosinophils	ICAM1	g2	1
Eosinophils	ICAM2	g1	0.5
Eosinophils	ICAM2	g2	0
Eosinophils	ICAM3	g1	0
Eosinophils	ICAM3	g2	0
Eosinophils	IL16	g1	0.5
Eosinophils	IL16	g2	0
Eosinophils	IL18	g1	0
Eosinophils	IL18	g2	1
Eosinophils	IL1A	g1	0
Eosinophils	IL1A	g2	0
Eosinophils	IL1B	g1	0
Eosinophils	IL1B	g2	0
Eosinophils	IL1RN	g1	0
Eosinophils	IL1RN	g2	1
Eosinophils	IL23A	g1	0.5
Eosinophils	IL23A	g2	0
Eosinophils	IL8	g1	0
Eosinophils	IL8	g2	0
Eosinophils	JAG1	g1	1
Eosinophils	JAG1	g2	0
Eosinophils	LCN2	g1	1
Eosinophils	LCN2	g2	1
Eosinophils	LIN7C	g1	1
Eosinophils	LIN7C	g2	1
Eosinophils	LRPAP1	g1	0
Eosinophils	LRPAP1	g2	0
Eosinophils	LTB	g1	0.5
Eosinophils	LTB	g2	0
Eosinophils	LTF	g1	1
Eosinophils	LTF	g2	1
Eosinophils	MFNG	g1	0.5
Eosinophils	MFNG	g2	0
Eosinophils	MLLT4	g1	0.5
Eosinophils	MLLT4	g2	0
Eosinophils	MMP9	g1	1
Eosinophils	MMP9	g2	1
Eosinophils	NAMPT	g1	0
Eosinophils	NAMPT	g2	0
Eosinophils	NOV	g1	1
Eosinophils	NOV	g2	0
Eosinophils	OSM	g1	0
Eosinophils	OSM	g2	0
Eosinophils	PDAP1	g1	2
Eosinophils	PDAP1	g2	0
Eosinophils	PF4	g1	0
Eosinophils	PF4	g2	0
Eosinophils	PLAU	g1	0
Eosinophils	PLAU	g2	1
Eosinophils	PPBP	g1	1
Eosinophils	PPBP	g2	1
Eosinophils	PSAP	g1	0
Eosinophils	PSAP	g2	1
Eosinophils	PSEN1	g1	0
Eosinophils	PSEN1	g2	0
Eosinophils	PTDSS1	g1	0.5
Eosinophils	PTDSS1	g2	0
Eosinophils	PTGS2	g1	0
Eosinophils	PTGS2	g2	0
Eosinophils	RTN4	g1	0
Eosinophils	RTN4	g2	1
Eosinophils	S100A8	g1	0
Eosinophils	S100A8	g2	1
Eosinophils	S100A9	g1	0
Eosinophils	S100A9	g2	0
Eosinophils	SELPLG	g1	0
Eosinophils	SELPLG	g2	1
Eosinophils	SEMA4A	g1	1
Eosinophils	SEMA4A	g2	0
Eosinophils	SEMA4D	g1	1
Eosinophils	SEMA4D	g2	0
Eosinophils	SEMA7A	g1	0
Eosinophils	SEMA7A	g2	0
Eosinophils	SERPINA1	g1	0
Eosinophils	SERPINA1	g2	1
Eosinophils	SERPING1	g1	0
Eosinophils	SERPING1	g2	1
Eosinophils	TCTN1	g1	0.5
Eosinophils	TCTN1	g2	0
Eosinophils	TGFA	g1	1
Eosinophils	TGFA	g2	0
Eosinophils	TGFB1	g1	1
Eosinophils	TGFB1	g2	1
Eosinophils	THBS1	g1	0
Eosinophils	THBS1	g2	0
Eosinophils	TIMP1	g1	0
Eosinophils	TIMP1	g2	0
Eosinophils	TIMP2	g1	0
Eosinophils	TIMP2	g2	0
Eosinophils	TNF	g1	0
Eosinophils	TNF	g2	1
Eosinophils	TNFSF10	g1	0
Eosinophils	TNFSF10	g2	1
Eosinophils	TNFSF12	g1	0
Eosinophils	TNFSF12	g2	1
Eosinophils	TNFSF14	g1	1
Eosinophils	TNFSF14	g2	1
Eosinophils	TNFSF18	g1	0
Eosinophils	TNFSF18	g2	0
Eosinophils	TNFSF8	g1	0.5
Eosinophils	TNFSF8	g2	0
Eosinophils	VASP	g1	0
Eosinophils	VASP	g2	1
Eosinophils	VEGFA	g1	0
Eosinophils	VEGFA	g2	0
Eosinophils	VIM	g1	0
Eosinophils	VIM	g2	1
Eosinophils	YARS	g1	1
Eosinophils	YARS	g2	1
F10	F3	g1	0
F10	F3	g2	2
F11	GP1BA	g1	0
F11	GP1BA	g2	0
F11R	Eosinophils	g1	0
F11R	Eosinophils	g2	0
F11R	Macrophage	g1	0
F11R	Macrophage	g2	0
F11R	Mast_cells	g1	0
F11R	Mast_cells	g2	0.5
F11R	NK_cells	g1	1
F11R	NK_cells	g2	1
F12	CD93	g1	0
F12	CD93	g2	0.5
F12	GP1BA	g1	0
F12	GP1BA	g2	2
F13A1	ITGA4	g1	0
F13A1	ITGA4	g2	0
F13A1	ITGA9	g1	0
F13A1	ITGA9	g2	1
F13A1	ITGB1	g1	0
F13A1	ITGB1	g2	0
F2	F2R	g1	0
F2	F2R	g2	1
F2	F2RL1	g1	0
F2	F2RL1	g2	0.5
F2	F2RL2	g1	0
F2	F2RL2	g2	0.5
F2	GP1BA	g1	0
F2	GP1BA	g2	0.5
F2	GP9	g1	0
F2	GP9	g2	0.5
F2	ITGA2B	g1	0
F2	ITGA2B	g2	0.5
F2	THBD	g1	0
F2	THBD	g2	0.5
F2R	Mast_cells	g1	1
F2R	Mast_cells	g2	0
F2R	NK_cells	g1	0
F2R	NK_cells	g2	0.5
F2RL1	Eosinophils	g1	0
F2RL1	Eosinophils	g2	0
F2RL2	Mast_cells	g1	0
F2RL2	Mast_cells	g2	0.5
F3	Macrophage	g1	0
F3	Macrophage	g2	0
F7	F3	g1	0
F7	F3	g2	0.5
F8	ASGR2	g1	0
F8	ASGR2	g2	0.5
F8	LDLR	g1	0
F8	LDLR	g2	0
F8	LRP1	g1	0
F8	LRP1	g2	0.5
F9	LRP1	g1	0
F9	LRP1	g2	0
FAS	Eosinophils	g1	1
FAS	Eosinophils	g2	0
FAS	Macrophage	g1	0
FAS	Macrophage	g2	0
FAS	Mast_cells	g1	0
FAS	Mast_cells	g2	1
FAS	NK_cells	g1	0
FAS	NK_cells	g2	0.5
FASLG	FAS	g1	1
FASLG	FAS	g2	0
FASLG	TNFRSF6B	g1	1
FASLG	TNFRSF6B	g2	0
FBLN1	ITGB1	g1	1
FBLN1	ITGB1	g2	1
FBLN2	ITGB3	g1	0
FBLN2	ITGB3	g2	2
FBN1	ITGA5	g1	0
FBN1	ITGA5	g2	2
FBN1	ITGAV	g1	0
FBN1	ITGAV	g2	0.5
FBN1	ITGB1	g1	0
FBN1	ITGB1	g2	0
FBN1	ITGB3	g1	0
FBN1	ITGB3	g2	2
FCER1A	Eosinophils	g1	0
FCER1A	Eosinophils	g2	0
FCER1A	Mast_cells	g1	0
FCER1A	Mast_cells	g2	0.5
FCER1A	NK_cells	g1	0
FCER1A	NK_cells	g2	0.5
FCN2	LRP1	g1	0
FCN2	LRP1	g2	0.5
FGA	CDH5	g1	0
FGA	CDH5	g2	0.5
FGA	ITGA2B	g1	0
FGA	ITGA2B	g2	2
FGA	ITGA5	g1	0
FGA	ITGA5	g2	1
FGA	ITGAM	g1	0
FGA	ITGAM	g2	1
FGA	ITGAV	g1	0
FGA	ITGAV	g2	1
FGA	ITGAX	g1	0
FGA	ITGAX	g2	2
FGA	ITGB1	g1	0
FGA	ITGB1	g2	0
FGA	ITGB2	g1	0
FGA	ITGB2	g2	0.5
FGA	ITGB3	g1	1
FGA	ITGB3	g2	2
FGB	ITGA2B	g1	0
FGB	ITGA2B	g2	0.5
FGB	ITGA5	g1	0
FGB	ITGA5	g2	0
FGB	ITGAM	g1	0
FGB	ITGAM	g2	0
FGB	ITGAV	g1	0
FGB	ITGAV	g2	0
FGB	ITGB1	g1	1
FGB	ITGB1	g2	1
FGB	ITGB2	g1	0
FGB	ITGB2	g2	0
FGF1	FGFR1	g1	0
FGF1	FGFR1	g2	1
FGF1	FGFR2	g1	0
FGF1	FGFR2	g2	0.5
FGF1	FGFR3	g1	0
FGF1	FGFR3	g2	0.5
FGF1	FGFR4	g1	0
FGF1	FGFR4	g2	1
FGF1	NRP1	g1	0
FGF1	NRP1	g2	0
FGF13	SCN5A	g1	0
FGF13	SCN5A	g2	0.5
FGF16	FGFR2	g1	0
FGF16	FGFR2	g2	1
FGF16	FGFR3	g1	1
FGF16	FGFR3	g2	1
FGF16	FGFR4	g1	1
FGF16	FGFR4	g2	1
FGF17	FGFR1	g1	0
FGF17	FGFR1	g2	0
FGF17	FGFR2	g1	0
FGF17	FGFR2	g2	0.5
FGF17	FGFR3	g1	0
FGF17	FGFR3	g2	0.5
FGF17	FGFR4	g1	0
FGF17	FGFR4	g2	0
FGF18	FGFR1	g1	1
FGF18	FGFR1	g2	1
FGF18	FGFR2	g1	0
FGF18	FGFR2	g2	0.5
FGF18	FGFR3	g1	0
FGF18	FGFR3	g2	0.5
FGF18	FGFR4	g1	1
FGF18	FGFR4	g2	1
FGF2	CD44	g1	0
FGF2	CD44	g2	0
FGF2	FGFR1	g1	1
FGF2	FGFR1	g2	1
FGF2	FGFR2	g1	0
FGF2	FGFR2	g2	0.5
FGF2	FGFR3	g1	0
FGF2	FGFR3	g2	0.5
FGF2	FGFR4	g1	1
FGF2	FGFR4	g2	1
FGF2	GPC4	g1	0
FGF2	GPC4	g2	0
FGF2	NRP1	g1	0
FGF2	NRP1	g2	0
FGF2	SDC1	g1	1
FGF2	SDC1	g2	0
FGF2	SDC2	g1	0
FGF2	SDC2	g2	0
FGF2	SDC4	g1	0
FGF2	SDC4	g2	0
FGF20	FGFR4	g1	1
FGF20	FGFR4	g2	1
FGF21	FGFR4	g1	0
FGF21	FGFR4	g2	0
FGF22	FGFR2	g1	0
FGF22	FGFR2	g2	1
FGF23	FGFR1	g1	0
FGF23	FGFR1	g2	0.5
FGF23	FGFR2	g1	0
FGF23	FGFR2	g2	0.3333333333333333
FGF23	FGFR3	g1	0
FGF23	FGFR3	g2	0.5
FGF23	FGFR4	g1	0
FGF23	FGFR4	g2	0
FGF23	PHEX	g1	0
FGF23	PHEX	g2	0
FGF3	FGFR1	g1	0
FGF3	FGFR1	g2	0
FGF3	FGFR2	g1	0
FGF3	FGFR2	g2	1
FGF3	FGFR3	g1	0
FGF3	FGFR3	g2	1
FGF3	FGFR4	g1	0
FGF3	FGFR4	g2	0
FGF5	FGFR1	g1	0
FGF5	FGFR1	g2	0
FGF5	FGFR2	g1	0
FGF5	FGFR2	g2	2
FGF5	FGFR3	g1	1
FGF5	FGFR3	g2	2
FGF5	FGFR4	g1	0
FGF5	FGFR4	g2	1
FGF6	FGFR1	g1	1
FGF6	FGFR1	g2	1
FGF6	FGFR2	g1	0
FGF6	FGFR2	g2	0
FGF6	FGFR3	g1	0
FGF6	FGFR3	g2	0
FGF6	FGFR4	g1	1
FGF6	FGFR4	g2	0
FGF7	FGFR1	g1	1
FGF7	FGFR1	g2	1
FGF7	FGFR2	g1	0
FGF7	FGFR2	g2	0.5
FGF7	FGFR3	g1	0
FGF7	FGFR3	g2	0.5
FGF7	FGFR4	g1	1
FGF7	FGFR4	g2	1
FGF7	NRP1	g1	0
FGF7	NRP1	g2	0
FGF8	FGFR1	g1	0
FGF8	FGFR1	g2	0
FGF8	FGFR2	g1	0
FGF8	FGFR2	g2	2
FGF8	FGFR3	g1	0
FGF8	FGFR3	g2	2
FGF8	FGFR4	g1	0
FGF8	FGFR4	g2	1
FGF9	FGFR1	g1	1
FGF9	FGFR1	g2	1
