Node	Group	UpBinRatio
DMD	g1	1
DMD	g2	0.5
DMP1	g1	0.5
DMP1	g2	1
DMPK	g1	1
DMPK	g2	0.5
DMRT1	g1	1
DMRT1	g2	0.5
DMTF1	g1	1
DMTF1	g2	0.5
DMWD	g1	1
DMWD	g2	0.5
DMXL1	g1	1
DMXL1	g2	0.6666666666666666
DMXL2	g1	0
DMXL2	g2	1
DNA2	g1	1
DNA2	g2	0.5
DNAH17	g1	1
DNAH17	g2	0.6666666666666666
DNAH3	g1	0.5
DNAH3	g2	1
DNAH7	g1	1
DNAH7	g2	0.5
DNAH9	g1	1
DNAH9	g2	0.5
DNAI1	g1	0.5
DNAI1	g2	1
DNAI2	g1	1
DNAI2	g2	0.5
DNAJA1	g1	1
DNAJA1	g2	0.6666666666666666
DNAJA2	g1	0.5
DNAJA2	g2	1
DNAJA3	g1	1
DNAJA3	g2	0.5
DNAJB1	g1	0.5
DNAJB1	g2	1
DNAJB12	g1	0
DNAJB12	g2	1
DNAJB14	g1	1
DNAJB14	g2	0.5
DNAJB2	g1	1
DNAJB2	g2	0.5
DNAJB4	g1	0
DNAJB4	g2	1
DNAJB5	g1	0
DNAJB5	g2	1
DNAJB6	g1	1
DNAJB6	g2	0.6666666666666666
DNAJB9	g1	1
DNAJB9	g2	0.5
DNAJC1	g1	1
DNAJC1	g2	0.5
DNAJC10	g1	1
DNAJC10	g2	0.5
DNAJC11	g1	1
DNAJC11	g2	0.5
DNAJC12	g1	1
DNAJC12	g2	0.5
DNAJC13	g1	0.5
DNAJC13	g2	1
DNAJC15	g1	1
DNAJC15	g2	0.5
DNAJC16	g1	1
DNAJC16	g2	0.5
DNAJC17	g1	1
DNAJC17	g2	0.5
DNAJC2	g1	1
DNAJC2	g2	0.6666666666666666
DNAJC22	g1	1
DNAJC22	g2	0.5
DNAJC24	g1	1
DNAJC24	g2	0.5
DNAJC28	g1	0.5
DNAJC28	g2	1
DNAJC3	g1	1
DNAJC3	g2	0.6666666666666666
DNAJC4	g1	1
DNAJC4	g2	0.5
DNAJC6	g1	1
DNAJC6	g2	0.6666666666666666
DNAJC7	g1	1
DNAJC7	g2	0.5
DNAJC8	g1	0
DNAJC8	g2	1
DNAL4	g1	0.5
DNAL4	g2	1
DNALI1	g1	0.5
DNALI1	g2	1
DNASE1	g1	1
DNASE1	g2	0.5
DNASE1L1	g1	0
DNASE1L1	g2	1
DNASE1L2	g1	0.5
DNASE1L2	g2	1
DNASE1L3	g1	0.5
DNASE1L3	g2	1
DNASE2	g1	0.5
DNASE2	g2	1
DNASE2B	g1	1
DNASE2B	g2	0.6666666666666666
DNM1	g1	1
DNM1	g2	0.5
DNM1L	g1	1
DNM1L	g2	0.6666666666666666
DNM2	g1	1
DNM2	g2	0.6666666666666666
DNM3	g1	0.5
DNM3	g2	1
DNMBP	g1	0.5
DNMBP	g2	1
DNMT1	g1	1
DNMT1	g2	0.5
DNMT3A	g1	1
DNMT3A	g2	0.5
DNMT3B	g1	1
DNMT3B	g2	0.5
DNMT3L	g1	0
DNMT3L	g2	1
DNPEP	g1	1
DNPEP	g2	0.5
DNTT	g1	1
DNTT	g2	0.5
DNTTIP2	g1	0.5
DNTTIP2	g2	1
DOC2A	g1	1
DOC2A	g2	0.5
DOCK1	g1	1
DOCK1	g2	0.5
DOCK10	g1	0.5
DOCK10	g2	1
DOCK2	g1	1
DOCK2	g2	0.6666666666666666
DOCK3	g1	1
DOCK3	g2	0.6666666666666666
DOCK4	g1	0
DOCK4	g2	1
DOCK5	g1	0.5
DOCK5	g2	1
DOCK6	g1	0.5
DOCK6	g2	1
DOCK9	g1	1
DOCK9	g2	0.5
DOHH	g1	1
DOHH	g2	0.5
DOK1	g1	0
DOK1	g2	1
DOK2	g1	0.5
DOK2	g2	1
DOK3	g1	1
DOK3	g2	0.6666666666666666
DOK4	g1	1
DOK4	g2	0.5
DOK5	g1	1
DOK5	g2	0.5
DOLK	g1	0.5
DOLK	g2	1
DOLPP1	g1	1
DOLPP1	g2	0.5
DOM3Z	g1	1
DOM3Z	g2	0.5
DONSON	g1	1
DONSON	g2	0.5
DOPEY1	g1	1
DOPEY1	g2	0.6666666666666666
DOPEY2	g1	1
DOPEY2	g2	0.5
DOT1L	g1	1
DOT1L	g2	0.5
DPAGT1	g1	1
DPAGT1	g2	0.5
DPEP1	g1	1
DPEP1	g2	0.5
DPEP2	g1	0.5
DPEP2	g2	1
DPEP3	g1	0
DPEP3	g2	1
DPF1	g1	0.5
DPF1	g2	1
DPF2	g1	0
DPF2	g2	1
DPH2	g1	1
DPH2	g2	0.5
DPH5	g1	1
DPH5	g2	0.5
DPM1	g1	1
DPM1	g2	0.5
DPM2	g1	1
DPM2	g2	0.5
DPM3	g1	1
DPM3	g2	0.5
DPP3	g1	0.5
DPP3	g2	1
DPP4	g1	1
DPP4	g2	0.5
DPP6	g1	1
DPP6	g2	0.5
DPP8	g1	1
DPP8	g2	0.5
DPPA4	g1	1
DPPA4	g2	0.5
DPT	g1	0.5
DPT	g2	1
DPY19L1	g1	0
DPY19L1	g2	1
DPY19L4	g1	1
DPY19L4	g2	0.5
DPYD	g1	0
DPYD	g2	1
DPYS	g1	0.5
DPYS	g2	1
DPYSL2	g1	0.5
DPYSL2	g2	1
DPYSL3	g1	1
DPYSL3	g2	0.5
DPYSL4	g1	1
DPYSL4	g2	0.5
DR1	g1	1
DR1	g2	0.6666666666666666
DRAM1	g1	0
DRAM1	g2	1
DRAP1	g1	0.5
DRAP1	g2	1
DRD1	g1	1
DRD1	g2	0.5
DRD2	g1	0.5
DRD2	g2	1
DRD3	g1	1
DRD3	g2	0.6666666666666666
DRD4	g1	1
DRD4	g2	0.5
DRD5	g1	1
DRD5	g2	0.5
DRG1	g1	1
DRG1	g2	0.5
DRG2	g1	1
DRG2	g2	0.5
DROSHA	g1	1
DROSHA	g2	0.5
DRP2	g1	1
DRP2	g2	0.5
DSC1	g1	1
DSC1	g2	0.5
DSC2	g1	0
DSC2	g2	1
DSC3	g1	1
DSC3	g2	0.5
DSCAM	g1	1
DSCAM	g2	0.6666666666666666
DSCC1	g1	1
DSCC1	g2	0.5
DSCR3	g1	0.5
DSCR3	g2	1
DSCR4	g1	0.5
DSCR4	g2	1
DSCR6	g1	1
DSCR6	g2	0.5
DSE	g1	0
DSE	g2	1
DSG1	g1	1
DSG1	g2	0.5
DSG3	g1	1
DSG3	g2	0.5
DSN1	g1	1
DSN1	g2	0.5
DSP	g1	1
DSP	g2	0.5
DSPP	g1	1
DSPP	g2	0.5
DST	g1	1
DST	g2	0.6666666666666666
DSTN	g1	0.5
DSTN	g2	1
DSTYK	g1	1
DSTYK	g2	0.5
DTL	g1	1
DTL	g2	0.5
DTNA	g1	0.5
DTNA	g2	1
DTNB	g1	0.5
DTNB	g2	1
DTWD1	g1	1
DTWD1	g2	0.5
DTX2	g1	0
DTX2	g2	1
DTX3	g1	1
DTX3	g2	0.5
DTX4	g1	1
DTX4	g2	0.5
DTYMK	g1	1
DTYMK	g2	0.5
DUOX1	g1	0.5
DUOX1	g2	1
DUOX2	g1	0
DUOX2	g2	1
DUS1L	g1	1
DUS1L	g2	0.5
DUS2L	g1	0.5
DUS2L	g2	1
DUS4L	g1	1
DUS4L	g2	0.5
DUSP1	g1	0.5
DUSP1	g2	1
DUSP10	g1	0
DUSP10	g2	1
DUSP11	g1	0.5
DUSP11	g2	1
DUSP12	g1	1
DUSP12	g2	0.5
DUSP13	g1	0.5
DUSP13	g2	1
DUSP14	g1	0
DUSP14	g2	1
DUSP2	g1	1
DUSP2	g2	0.6666666666666666
DUSP21	g1	0.5
DUSP21	g2	1
DUSP22	g1	1
DUSP22	g2	0.5
DUSP26	g1	1
DUSP26	g2	0.5
DUSP3	g1	1
DUSP3	g2	0.6666666666666666
DUSP4	g1	1
DUSP4	g2	0.6666666666666666
DUSP5	g1	0.5
DUSP5	g2	1
DUSP6	g1	0
DUSP6	g2	1
DUSP7	g1	1
DUSP7	g2	0.5
DUSP8	g1	1
DUSP8	g2	0.5
DUSP9	g1	1
DUSP9	g2	0.5
DUT	g1	1
DUT	g2	0.5
DVL1	g1	1
DVL1	g2	0.5
DVL2	g1	1
DVL2	g2	0.5
DVL3	g1	0
DVL3	g2	1
DYNC1H1	g1	0.5
DYNC1H1	g2	1
DYNC1I1	g1	0.5
DYNC1I1	g2	1
DYNC1LI1	g1	0
DYNC1LI1	g2	1
DYNC1LI2	g1	1
DYNC1LI2	g2	0.5
DYNC2H1	g1	0.5
DYNC2H1	g2	1
DYNC2LI1	g1	1
DYNC2LI1	g2	0.5
DYNLL1	g1	0.5
DYNLL1	g2	1
DYNLRB1	g1	1
DYNLRB1	g2	0.5
DYNLT1	g1	1
DYNLT1	g2	0.6666666666666666
DYNLT3	g1	1
DYNLT3	g2	0.6666666666666666
DYRK1A	g1	1
DYRK1A	g2	0.5
DYRK1B	g1	0.5
DYRK1B	g2	1
DYRK2	g1	1
DYRK2	g2	0.5
DYRK3	g1	1
DYRK3	g2	0.5
DYRK4	g1	1
DYRK4	g2	0.5
DYSF	g1	0
DYSF	g2	1
DZIP1	g1	1
DZIP1	g2	0.5
DZIP3	g1	1
DZIP3	g2	0.5
E2F1	g1	0.5
E2F1	g2	1
E2F2	g1	1
E2F2	g2	0.5
E2F3	g1	0
E2F3	g2	1
E2F4	g1	1
E2F4	g2	0.5
E2F5	g1	1
E2F5	g2	0.5
E2F8	g1	1
E2F8	g2	0.5
E4F1	g1	0.5
E4F1	g2	1
EAF2	g1	1
EAF2	g2	0.5
EAPP	g1	0.5
EAPP	g2	1
EBAG9	g1	1
EBAG9	g2	0.5
EBF2	g1	1
EBF2	g2	0.5
EBI3	g1	0.5
EBI3	g2	1
EBLN2	g1	0
EBLN2	g2	1
EBNA1BP2	g1	1
EBNA1BP2	g2	0.5
EBP	g1	1
EBP	g2	0.5
ECD	g1	0
ECD	g2	1
ECE1	g1	1
ECE1	g2	0.6666666666666666
ECE2	g1	0.5
ECE2	g2	1
ECEL1	g1	1
ECEL1	g2	0.5
ECH1	g1	1
ECH1	g2	0.5
ECHDC1	g1	1
ECHDC1	g2	0.5
ECHDC2	g1	1
ECHDC2	g2	0.5
ECHDC3	g1	1
ECHDC3	g2	0.6666666666666666
ECHS1	g1	1
ECHS1	g2	0.5
ECM1	g1	0
ECM1	g2	1
ECM2	g1	1
ECM2	g2	0.5
ECRP	g1	1
ECRP	g2	0.6666666666666666
ECSIT	g1	1
ECSIT	g2	0.5
ECT2	g1	1
ECT2	g2	0.5
EDA	g1	1
EDA	g2	0.5
EDA2R	g1	0.5
EDA2R	g2	1
EDAR	g1	1
EDAR	g2	0.5
EDC3	g1	1
EDC3	g2	0.5
EDC4	g1	1
EDC4	g2	0.5
EDDM3A	g1	1
EDDM3A	g2	0.5
EDDM3B	g1	1
EDDM3B	g2	0.6666666666666666
EDEM1	g1	1
EDEM1	g2	0.5
EDEM2	g1	1
EDEM2	g2	0.5
EDEM3	g1	1
EDEM3	g2	0.5
EDF1	g1	1
EDF1	g2	0.5
EDIL3	g1	1
EDIL3	g2	0.5
EDN1	g1	1
EDN1	g2	0.6666666666666666
EDN2	g1	0.5
EDN2	g2	1
EDN3	g1	0.5
EDN3	g2	1
EDNRA	g1	1
EDNRA	g2	0.5
EDNRB	g1	0.5
EDNRB	g2	1
EEA1	g1	1
EEA1	g2	0.5
EED	g1	1
EED	g2	0.5
EEF1A2	g1	1
EEF1A2	g2	0.5
EEF1D	g1	1
EEF1D	g2	0.5
EEF1E1	g1	1
EEF1E1	g2	0.5
EEF2	g1	1
EEF2	g2	0.5
EFCAB1	g1	0.5
EFCAB1	g2	1
EFCAB11	g1	0.5
EFCAB11	g2	1
EFCAB2	g1	1
EFCAB2	g2	0.6666666666666666
EFCAB6	g1	1
EFCAB6	g2	0.5
EFEMP1	g1	1
EFEMP1	g2	0.5
EFEMP2	g1	1
EFEMP2	g2	0.5
EFHA1	g1	0.5
EFHA1	g2	1
EFHC1	g1	1
EFHC1	g2	0.5
EFHC2	g1	0.5
EFHC2	g2	1
EFHD1	g1	0.5
EFHD1	g2	1
EFHD2	g1	0
EFHD2	g2	1
EFNA1	g1	1
EFNA1	g2	0.5
EFNA2	g1	1
EFNA2	g2	0.5
EFNA3	g1	1
EFNA3	g2	0.6666666666666666
EFNA4	g1	0.5
EFNA4	g2	1
EFNA5	g1	0.5
EFNA5	g2	1
EFNB1	g1	1
EFNB1	g2	0.5
EFNB2	g1	0.5
EFNB2	g2	1
EFNB3	g1	0.5
EFNB3	g2	1
EFR3A	g1	1
EFR3A	g2	0.6666666666666666
EFS	g1	1
EFS	g2	0.5
EFTUD1	g1	1
EFTUD1	g2	0.5
EGF	g1	1
EGF	g2	0.5
EGFL6	g1	1
EGFL6	g2	0.5
EGFL7	g1	0
EGFL7	g2	1
EGFL8	g1	1
EGFL8	g2	0.5
EGFR	g1	0.5
EGFR	g2	1
EGLN1	g1	0.5
EGLN1	g2	1
EGLN2	g1	0.5
EGLN2	g2	1
EGLN3	g1	0.5
EGLN3	g2	1
EGR1	g1	0.5
EGR1	g2	1
EGR2	g1	0
EGR2	g2	1
EGR3	g1	0.5
EGR3	g2	1
EGR4	g1	0.5
EGR4	g2	1
EHBP1	g1	1
EHBP1	g2	0.5
EHBP1L1	g1	0
EHBP1L1	g2	1
EHD1	g1	0
EHD1	g2	1
EHD2	g1	0.5
EHD2	g2	1
EHD3	g1	1
EHD3	g2	0.5
EHD4	g1	1
EHD4	g2	0.6666666666666666
EHF	g1	0.5
EHF	g2	1
EHHADH	g1	0.5
EHHADH	g2	1
EHMT1	g1	1
EHMT1	g2	0.5
EHMT2	g1	1
EHMT2	g2	0.5
EI24	g1	1
EI24	g2	0.6666666666666666
EID1	g1	1
EID1	g2	0.5
EIF1	g1	1
EIF1	g2	0.5
EIF1AX	g1	1
EIF1AX	g2	0.5
EIF1AY	g1	1
EIF1AY	g2	0.5
EIF1B	g1	1
EIF1B	g2	0.5
EIF2AK1	g1	1
EIF2AK1	g2	0.5
EIF2AK2	g1	1
EIF2AK2	g2	0.6666666666666666
EIF2AK3	g1	1
EIF2AK3	g2	0.5
EIF2B1	g1	1
EIF2B1	g2	0.5
EIF2B2	g1	1
EIF2B2	g2	0.5
EIF2B3	g1	1
EIF2B3	g2	0.5
EIF2B4	g1	1
EIF2B4	g2	0.5
EIF2B5	g1	1
EIF2B5	g2	0.5
EIF2C1	g1	1
EIF2C1	g2	0.5
EIF2C3	g1	1
EIF2C3	g2	0.6666666666666666
EIF2C4	g1	0
EIF2C4	g2	1
EIF2D	g1	1
EIF2D	g2	0.5
EIF2S1	g1	1
EIF2S1	g2	0.5
EIF2S2	g1	0.5
EIF2S2	g2	1
EIF3A	g1	1
EIF3A	g2	0.5
EIF3B	g1	1
EIF3B	g2	0.5
EIF3D	g1	1
EIF3D	g2	0.5
EIF3E	g1	1
EIF3E	g2	0.5
EIF3G	g1	1
EIF3G	g2	0.5
EIF3H	g1	1
EIF3H	g2	0.5
EIF3I	g1	1
EIF3I	g2	0.5
EIF3J	g1	0
EIF3J	g2	1
EIF3K	g1	1
EIF3K	g2	0.5
EIF3L	g1	1
EIF3L	g2	0.5
EIF3M	g1	1
EIF3M	g2	0.5
EIF4A2	g1	1
EIF4A2	g2	0.5
EIF4A3	g1	0
EIF4A3	g2	1
EIF4E	g1	0.5
EIF4E	g2	1
EIF4E2	g1	0
EIF4E2	g2	1
EIF4EBP1	g1	0
EIF4EBP1	g2	1
EIF4EBP2	g1	0
EIF4EBP2	g2	1
EIF4ENIF1	g1	0.5
EIF4ENIF1	g2	1
EIF4G1	g1	1
EIF4G1	g2	0.5
EIF4G2	g1	1
EIF4G2	g2	0.5
EIF4G3	g1	0.5
EIF4G3	g2	1
EIF5	g1	0.5
EIF5	g2	1
EIF5A	g1	1
EIF5A	g2	0.5
EIF5A2	g1	1
EIF5A2	g2	0.6666666666666666
EIF5B	g1	1
EIF5B	g2	0.5
EIF6	g1	1
EIF6	g2	0.5
ELAC1	g1	0.5
ELAC1	g2	1
ELAC2	g1	1
ELAC2	g2	0.5
ELANE	g1	0
ELANE	g2	1
ELAVL1	g1	1
ELAVL1	g2	0.5
ELAVL2	g1	1
ELAVL2	g2	0.6666666666666666
ELAVL3	g1	1
ELAVL3	g2	0.6666666666666666
ELAVL4	g1	1
ELAVL4	g2	0.5
ELF1	g1	0.5
ELF1	g2	1
ELF2	g1	0.5
ELF2	g2	1
ELF3	g1	0.5
ELF3	g2	1
ELF4	g1	0
ELF4	g2	1
ELF5	g1	1
ELF5	g2	0.5
ELK1	g1	1
ELK1	g2	0.5
ELK3	g1	1
ELK3	g2	0.5
ELK4	g1	1
ELK4	g2	0.5
ELL	g1	1
ELL	g2	0.6666666666666666
ELL2	g1	0.5
ELL2	g2	1
ELL3	g1	1
ELL3	g2	0.5
ELMO1	g1	0.5
ELMO1	g2	1
ELMO2	g1	0.5
ELMO2	g2	1
ELMO3	g1	1
ELMO3	g2	0.5
ELN	g1	1
ELN	g2	0.5
ELOVL1	g1	0.5
ELOVL1	g2	1
ELOVL2	g1	1
ELOVL2	g2	0.5
ELOVL4	g1	0.5
ELOVL4	g2	1
ELOVL5	g1	0.5
ELOVL5	g2	1
ELOVL6	g1	0
ELOVL6	g2	1
ELP3	g1	1
ELP3	g2	0.5
ELP4	g1	1
ELP4	g2	0.5
ELSPBP1	g1	1
ELSPBP1	g2	0.5
ELTD1	g1	0
ELTD1	g2	1
EMCN	g1	1
EMCN	g2	0.6666666666666666
EMD	g1	1
EMD	g2	0.5
EMG1	g1	1
EMG1	g2	0.5
EMID1	g1	1
EMID1	g2	0.6666666666666666
EMILIN1	g1	0
EMILIN1	g2	1
EML1	g1	1
EML1	g2	0.5
EML2	g1	1
EML2	g2	0.5
EML3	g1	1
EML3	g2	0.5
EML4	g1	1
EML4	g2	0.5
EMP1	g1	0
EMP1	g2	1
EMP2	g1	1
EMP2	g2	0.5
EMP3	g1	1
EMP3	g2	0.5
EMR1	g1	1
EMR1	g2	0.6666666666666666
EMR2	g1	0
EMR2	g2	1
EMR3	g1	1
EMR3	g2	0.6666666666666666
EMX1	g1	1
EMX1	g2	0.5
EMX2	g1	0
EMX2	g2	1
EN1	g1	0.5
EN1	g2	1
EN2	g1	1
EN2	g2	0.5
ENAH	g1	1
ENAH	g2	0.5
ENC1	g1	0
ENC1	g2	1
ENDOD1	g1	1
ENDOD1	g2	0.5
ENDOG	g1	0
ENDOG	g2	1
ENDOU	g1	1
ENDOU	g2	0.5
ENG	g1	0.5
ENG	g2	1
ENGASE	g1	1
ENGASE	g2	0.5
ENO1	g1	1
ENO1	g2	0.5
ENO2	g1	1
ENO2	g2	0.5
ENO3	g1	0.5
ENO3	g2	1
ENOPH1	g1	1
ENOPH1	g2	0.5
ENOSF1	g1	1
ENOSF1	g2	0.6666666666666666
ENOX1	g1	1
ENOX1	g2	0.5
ENOX2	g1	1
ENOX2	g2	0.5
ENPEP	g1	0.5
ENPEP	g2	1
ENPP1	g1	1
ENPP1	g2	0.5
ENPP2	g1	0
ENPP2	g2	1
ENPP4	g1	0.5
ENPP4	g2	1
ENSA	g1	1
ENSA	g2	0.5
ENTPD1	g1	0.5
ENTPD1	g2	1
ENTPD2	g1	1
ENTPD2	g2	0.5
ENTPD3	g1	1
ENTPD3	g2	0.5
ENTPD4	g1	1
ENTPD4	g2	0.5
ENTPD5	g1	1
ENTPD5	g2	0.5
ENTPD6	g1	0.5
ENTPD6	g2	1
ENTPD7	g1	0
ENTPD7	g2	1
ENY2	g1	0
ENY2	g2	1
EP300	g1	0
EP300	g2	1
EP400	g1	1
EP400	g2	0.5
EPAS1	g1	0
EPAS1	g2	1
EPB41	g1	0.5
EPB41	g2	1
EPB41L1	g1	0.5
EPB41L1	g2	1
EPB41L2	g1	1
EPB41L2	g2	0.6666666666666666
EPB41L3	g1	1
EPB41L3	g2	0.6666666666666666
EPB41L4A	g1	1
EPB41L4A	g2	0.5
EPB41L4B	g1	1
EPB41L4B	g2	0.5
EPB41L5	g1	1
EPB41L5	g2	0.5
EPB42	g1	1
EPB42	g2	0.5
EPB49	g1	1
EPB49	g2	0.5
EPCAM	g1	1
EPCAM	g2	0.5
EPHA1	g1	1
EPHA1	g2	0.5
EPHA2	g1	1
EPHA2	g2	0.6666666666666666
EPHA3	g1	1
EPHA3	g2	0.5
EPHA4	g1	1
EPHA4	g2	0.5
EPHA5	g1	1
EPHA5	g2	0.5
EPHA7	g1	1
EPHA7	g2	0.5
EPHB1	g1	0.5
EPHB1	g2	1
EPHB2	g1	1
EPHB2	g2	0.6666666666666666
EPHB3	g1	1
EPHB3	g2	0.5
EPHB4	g1	0.5
EPHB4	g2	1
EPHB6	g1	1
EPHB6	g2	0.5
EPHX1	g1	1
EPHX1	g2	0.6666666666666666
EPHX2	g1	1
EPHX2	g2	0.5
EPHX3	g1	1
EPHX3	g2	0.5
EPM2A	g1	1
EPM2A	g2	0.5
EPM2AIP1	g1	1
EPM2AIP1	g2	0.5
EPN1	g1	1
EPN1	g2	0.6666666666666666
EPN2	g1	0.5
EPN2	g2	1
EPN3	g1	1
EPN3	g2	0.5
EPO	g1	0.5
EPO	g2	1
EPOR	g1	0.5
EPOR	g2	1
EPRS	g1	1
EPRS	g2	0.5
EPS15	g1	1
EPS15	g2	0.6666666666666666
EPS15L1	g1	1
EPS15L1	g2	0.5
EPS8	g1	0
EPS8	g2	1
EPS8L1	g1	1
EPS8L1	g2	0.6666666666666666
EPS8L2	g1	1
EPS8L2	g2	0.5
EPS8L3	g1	0.5
EPS8L3	g2	1
EPYC	g1	1
EPYC	g2	0.5
ERAL1	g1	1
ERAL1	g2	0.5
ERAP1	g1	1
ERAP1	g2	0.5
ERAP2	g1	1
ERAP2	g2	0.5
ERBB2	g1	1
ERBB2	g2	0.5
ERBB2IP	g1	1
ERBB2IP	g2	0.6666666666666666
ERBB3	g1	1
ERBB3	g2	0.5
ERBB4	g1	1
ERBB4	g2	0.5
ERC1	g1	1
ERC1	g2	0.5
ERC2	g1	1
ERC2	g2	0.5
ERCC1	g1	1
ERCC1	g2	0.5
ERCC2	g1	0.5
ERCC2	g2	1
ERCC3	g1	1
ERCC3	g2	0.5
ERCC4	g1	1
ERCC4	g2	0.5
ERCC5	g1	0.5
ERCC5	g2	1
ERCC6	g1	0.5
ERCC6	g2	1
ERCC6L	g1	1
ERCC6L	g2	0.5
ERCC8	g1	1
ERCC8	g2	0.5
EREG	g1	0
EREG	g2	1
ERF	g1	0.5
ERF	g2	1
ERG	g1	1
ERG	g2	0.6666666666666666
ERGIC2	g1	1
ERGIC2	g2	0.6666666666666666
ERGIC3	g1	1
ERGIC3	g2	0.5
ERH	g1	1
ERH	g2	0.5
ERI3	g1	1
ERI3	g2	0.5
ERLIN1	g1	0
ERLIN1	g2	1
ERLIN2	g1	0.5
ERLIN2	g2	1
ERMAP	g1	1
ERMAP	g2	0.5
ERMP1	g1	1
ERMP1	g2	0.5
ERN1	g1	1
ERN1	g2	0.5
ERN2	g1	1
ERN2	g2	0.5
ERO1L	g1	1
ERO1L	g2	0.6666666666666666
ERO1LB	g1	1
ERO1LB	g2	0.5
ERP29	g1	1
ERP29	g2	0.5
ERP44	g1	1
ERP44	g2	0.5
ESD	g1	1
ESD	g2	0.5
ESF1	g1	1
ESF1	g2	0.5
ESM1	g1	1
ESM1	g2	0.5
ESPL1	g1	0.5
ESPL1	g2	1
ESR1	g1	1
ESR1	g2	0.5
ESR2	g1	0.5
ESR2	g2	1
ESRP1	g1	0.5
ESRP1	g2	1
ESRP2	g1	0.5
ESRP2	g2	1
ESRRA	g1	1
ESRRA	g2	0.6666666666666666
ESRRG	g1	1
ESRRG	g2	0.5
ESYT1	g1	1
ESYT1	g2	0.5
ETAA1	g1	1
ETAA1	g2	0.5
ETF1	g1	0
ETF1	g2	1
ETFA	g1	0.5
ETFA	g2	1
ETFB	g1	1
ETFB	g2	0.5
ETFDH	g1	1
ETFDH	g2	0.6666666666666666
ETHE1	g1	1
ETHE1	g2	0.5
ETNK1	g1	1
ETNK1	g2	0.6666666666666666
ETNK2	g1	1
ETNK2	g2	0.5
ETS1	g1	1
ETS1	g2	0.5
ETS2	g1	0
ETS2	g2	1
ETV1	g1	1
ETV1	g2	0.5
ETV2	g1	0.5
ETV2	g2	1
ETV3	g1	1
ETV3	g2	0.6666666666666666
ETV4	g1	1
ETV4	g2	0.5
ETV5	g1	0.5
ETV5	g2	1
ETV6	g1	0
ETV6	g2	1
ETV7	g1	1
ETV7	g2	0.6666666666666666
EVC	g1	1
EVC	g2	0.5
EVI2A	g1	0
EVI2A	g2	1
EVI2B	g1	0.5
EVI2B	g2	1
EVI5	g1	1
EVI5	g2	0.6666666666666666
EVL	g1	1
EVL	g2	0.5
EVPL	g1	1
EVPL	g2	0.6666666666666666
EVX1	g1	1
EVX1	g2	0.6666666666666666
EWSR1	g1	1
EWSR1	g2	0.5
EXD2	g1	1
EXD2	g2	0.5
EXO1	g1	1
EXO1	g2	0.5
EXOC1	g1	0
EXOC1	g2	1
EXOC2	g1	1
EXOC2	g2	0.5
EXOC3	g1	0
EXOC3	g2	1
EXOC5	g1	1
EXOC5	g2	0.5
EXOC7	g1	1
EXOC7	g2	0.5
EXOG	g1	1
EXOG	g2	0.5
EXOSC10	g1	1
EXOSC10	g2	0.5
EXOSC2	g1	1
EXOSC2	g2	0.5
EXOSC4	g1	0.5
EXOSC4	g2	1
EXOSC5	g1	1
EXOSC5	g2	0.5
EXOSC7	g1	1
EXOSC7	g2	0.5
EXOSC8	g1	1
EXOSC8	g2	0.5
EXOSC9	g1	1
EXOSC9	g2	0.5
EXPH5	g1	1
EXPH5	g2	0.5
EXT1	g1	1
EXT1	g2	0.6666666666666666
EXT2	g1	0
EXT2	g2	1
EXTL1	g1	1
EXTL1	g2	0.5
EXTL2	g1	1
EXTL2	g2	0.5
EXTL3	g1	0
EXTL3	g2	1
EYA1	g1	1
EYA1	g2	0.5
EYA2	g1	1
EYA2	g2	0.5
EYA3	g1	0.5
EYA3	g2	1
EYA4	g1	0.5
EYA4	g2	1
EZH1	g1	1
EZH1	g2	0.5
EZH2	g1	0.5
EZH2	g2	1
EZR	g1	1
EZR	g2	0.5
F10	g1	1
F10	g2	0.6666666666666666
F11	g1	1
F11	g2	0.5
F11R	g1	0
F11R	g2	1
F12	g1	1
F12	g2	0.6666666666666666
F13A1	g1	0
F13A1	g2	1
F13B	g1	1
F13B	g2	0.5
F2	g1	1
F2	g2	0.5
F2R	g1	1
F2R	g2	0.5
F2RL1	g1	0
F2RL1	g2	1
F2RL2	g1	0.5
F2RL2	g2	1
F3	g1	0
F3	g2	1
F5	g1	0.5
F5	g2	1
F7	g1	1
F7	g2	0.5
F8	g1	1
F8	g2	0.6666666666666666
F9	g1	1
F9	g2	0.5
FA2H	g1	1
FA2H	g2	0.5
FAAH	g1	1
FAAH	g2	0.6666666666666666
FABP1	g1	1
FABP1	g2	0.5
FABP2	g1	0.5
FABP2	g2	1
FABP3	g1	1
FABP3	g2	0.6666666666666666
FABP4	g1	0
FABP4	g2	1
FABP6	g1	0
FABP6	g2	1
FABP7	g1	1
FABP7	g2	0.5
FADD	g1	1
FADD	g2	0.6666666666666666
FADS1	g1	1
FADS1	g2	0.6666666666666666
FADS2	g1	1
FADS2	g2	0.6666666666666666
FADS3	g1	1
FADS3	g2	0.5
FAF1	g1	1
FAF1	g2	0.5
FAF2	g1	0.5
FAF2	g2	1
FAH	g1	0
FAH	g2	1
FAHD2A	g1	1
FAHD2A	g2	0.5
FAIM	g1	0.5
FAIM	g2	1
FAIM2	g1	0.5
FAIM2	g2	1
FAIM3	g1	1
FAIM3	g2	0.5
FAM102A	g1	1
