gene	CD4 T cells GSM723848	CD4 T cells GSM900542	CD4 T cells GSM372728	CD4 T cells GSM900581	CD8 T cells GSM1027255	CD8 T cells GSM146189	CD8 T cells GSM372814	CD8 T cells GSM1027250	NK cells GSM687248	NK cells GSM687245	NK cells GSM705426	NK cells GSM687244	B cells GSM746745	B cells GSM705406	B cells GSM658012	B cells GSM746748	Neutrophils GSM322292	Neutrophils GSM214983	Neutrophils GSM422128	Neutrophils GSM211084	Monocytes GSM422113	Monocytes GSM940516	Monocytes GSM940510	Monocytes GSM189451	Macrophages GSM411210	Macrophages GSM411215	Macrophages GSM411191	Macrophages GSM411197	Dendritic cells GSM140973	Dendritic cells GSM140953	Dendritic cells GSM128975	Dendritic cells GSM128972	Fibroblast GSM486528	Fibroblast GSM486532	Fibroblast GSM841027	Fibroblast GSM418757	Endothelium GSM143729	Endothelium GSM244653	Endothelium GSM244649	Endothelium GSM143732	clear-cell renal cell carcinoma GSM102459	clear-cell renal cell carcinoma GSM277700	clear-cell renal cell carcinoma GSM231984	clear-cell renal cell carcinoma GSM203801	low grade glioma GSM405331	low grade glioma GSM405318	low grade glioma GSM405399	low grade glioma GSM97842	breast adenocarcinoma ML_132D_U133_2	breast adenocarcinoma GSM585358	breast adenocarcinoma DB_66_U133_2	breast adenocarcinoma GSM137936
230489_at	7.47500764956901	8.876789436194057	8.947779723343945	8.812228496936127	9.339094831077647	9.046396831871679	8.300059343995455	8.767343430466585	5.359943438944424	5.409811375520771	6.407968591962303	5.564916568055076	6.547691486447124	5.82382377079787	7.097133858707408	5.906014308002572	6.412140704184029	7.871380931748473	6.065411659215125	5.679852152149303	5.664426835594861	5.8733197330347116	5.627760012844758	6.634119079763446	5.924196866452744	5.948076767650224	5.771663199818597	5.647601499644724	5.7931141796102565	5.717460374042909	6.249322759664992	6.485637354654862	5.147676251030636	5.273298443420623	5.839342974156726	5.854009767110999	5.544016894354331	5.207748387564859	5.261213766533559	5.368889097438844	6.1507567469825855	6.144757467615104	5.822116839140294	5.674876390218106	5.026717595620349	4.992478833768957	4.612554354099218	5.217486147378718	5.518221890118015	6.380160664575573	5.943706201310171	5.845211387707752
230536_at	10.523516336126375	8.207037113638506	8.296629100217872	8.283396395429563	6.866040384690779	7.1779783676791435	7.614222772811748	7.12954423328815	5.673105208677373	5.627531436563966	5.523066179134958	5.086979339334768	5.927390044676869	5.670890469834703	6.122793273770173	5.517795587572027	5.3947378867409155	6.363457946574006	5.6103558989386455	5.429889638341438	5.306373242722697	5.478426970873901	4.893710309065032	5.601042367407224	6.495946973484033	5.523870803589352	5.999751536775215	7.111127924210229	5.3583138290128876	5.581553966507449	7.161139868172468	6.2596450384435025	5.0876078025831095	4.810997083703288	5.024965432446	5.770229300349993	5.172380538411725	4.833207821667353	5.085657769572206	5.0215086878737525	5.233733670475645	5.1786144700000785	6.365469377919209	6.2278691797327985	5.404774127467302	5.499415707090864	5.554049883103096	5.229201772088048	4.684164562880085	6.362592826882386	5.399611385483185	6.1486193684861385
236341_at	11.056057940610899	10.808771806788956	8.356122292070514	7.836745140489904	4.298025375621231	8.272882778713809	4.304847257814781	5.4672830201463185	5.300332697710847	3.7416575343403196	4.176988181500415	4.539713176554468	3.7493799742771983	3.661024228441572	5.283019996495894	4.076670459784476	3.702971171974885	4.478507054210803	3.736929596826037	3.679684673777711	3.8951157951299775	3.635610321376829	3.858719015255102	4.050907139193205	3.585643631080259	3.5616757440399964	3.4675856018715057	3.57969617267517	4.3734376858790345	3.9059653666518934	3.557627397670911	3.6823579619352103	3.612398933027951	3.444679382291131	3.469168827229425	3.6977149091973747	3.636719450751652	3.5786369434945375	3.6644012196055002	3.4163427347544437	3.6518652802896345	3.897757692623998	3.7172983160277044	3.6950922597341123	3.4771374677724527	3.4620383624297535	3.331287753166652	3.4488430729457322	3.7864559029436973	5.952246144630159	4.466640535127535	4.102123374829791
243602_at	7.713394919697889	8.442768486483704	7.914596819600736	8.140003532626134	8.020698863406285	5.897368636425096	5.725715909903167	6.593501613362755	3.8356986480333726	4.322092962907935	3.859298555675055	3.8787905171237473	3.713928977188446	3.659266655017088	4.467931839722154	3.8027008987510458	4.226546322534727	4.9925875679353195	4.596482255666849	3.853150245568291	3.9533849306067896	4.2446640366454025	4.307249473818088	4.280977245705465	4.103201606543196	4.1511564186774645	4.015654395027555	4.2567747790278005	3.888695069867956	4.4852236769293965	4.01732453489413	4.182119645387342	3.586109983445959	3.460443938651088	4.192307769703062	3.8068266834757636	3.8934919022134147	3.699881393184764	3.917490876879352	3.8761477829663997	3.854189848040028	4.192556118429322	3.461182095174362	3.819909497792093	4.172710915666145	3.629233845830068	3.500687648685371	4.212236578534529	3.6145207542760938	3.920911902244319	4.569774442169491	4.54193368200237
207979_s_at	5.489202442388253	6.1483241643836894	6.801941673129051	5.628953780851562	10.948160152331218	9.83502998004225	10.811286386958285	10.85332778777895	6.125713495948179	6.135708634791095	6.728388203711692	6.240255275188952	6.35164283571532	5.717040131556562	6.4724826839743566	6.508274835595357	6.209653568802933	8.501095245520089	6.783367256566756	6.233618621279465	6.706482345565966	6.200440882929545	6.403430905762082	6.141712395371077	6.677429500892941	6.426573798967874	6.308282457120709	6.508876111685132	6.212583869178122	6.361658009096762	6.301515245021865	6.005001330106379	5.44349822312872	5.283024677067856	5.938317169322127	5.88051481421354	5.8839636327078715	5.335857282227249	5.4759737266811195	5.86267329779298	6.273255454392566	6.423335718239227	6.159208181350966	5.851781277289933	5.168424375416919	5.566379825466546	5.325413791792263	5.859425567946703	5.6636729191962365	5.923914284973602	6.47617451530988	6.312618716260977
215332_s_at	3.7326227686806277	3.786603970920068	3.966917406023761	3.854290494409936	8.686764477546987	7.896502630816314	8.808623405729294	10.11045212903672	3.6184583302199047	3.3629756672129263	3.7466802898147233	3.6066965875318115	3.8139973655571047	3.631766062379937	4.952844938171281	3.9440466429373284	3.611809106829759	5.480844729161924	3.685927535067929	3.5855506017703727	3.394484645044324	3.8831246661994228	4.177461285385203	3.861587320832563	3.484863497973109	3.6620087769917973	3.6115405014978577	3.6296721941283105	3.715548801138851	3.8257072361224527	3.7711815101349617	3.674851861786391	3.582605883130725	3.4705781051312554	3.5278119849555103	3.6875867943246625	3.690022312652668	3.6213146350265033	3.6094875992930855	3.7179208571111064	3.7907904386610927	3.959733612292089	3.9240407237055877	3.5809808036405713	3.653966037585693	3.6330949311306964	3.6364330715951496	3.4489528178102287	3.6943517925643423	4.101332243800915	3.9812811420077234	3.5098767407797316
1555691_a_at	5.5528507634662105	5.235949617748395	5.391390172960495	5.660545901379098	9.53480354604608	10.107032624947168	8.969940999439727	9.964630905485494	10.73986605232583	10.317028330796443	11.025013125001463	10.237586498236128	4.774599699694171	7.1283329839430865	7.382826634157455	6.5416780283022185	5.16642474406318	10.595812716960424	5.855196926396954	5.216768118884979	5.371984103690976	5.105858155618924	6.370677310084232	7.034546116467382	5.195907334654167	5.201693499316632	5.496630793455435	5.374085388124821	5.838239738835754	6.3532584855158705	5.002747166273815	4.841832883693167	4.511137994975128	4.167145457800008	4.813964446298595	4.532319125431618	4.973626953634369	4.422309707701407	4.692514948277851	5.197085399761052	5.338000538875313	6.165633678023188	4.58065218897876	5.297492348347999	7.316729510824371	4.7982501409794	4.3007547209416295	5.455437773118717	4.828460524973367	5.212577370455254	5.5462558562980835	5.399165916663675
205758_at	5.588186679429719	5.814551388592189	7.225473883041506	4.684052868083624	12.477086566402786	11.937707685137383	12.443633540902471	12.412720858366795	9.178298025036828	10.031040089497607	9.654115768230879	9.460922373127863	4.773365979516804	5.140384759606852	8.306939075726108	5.066192097782232	6.593152928015445	10.48313900964798	7.487017645954904	6.488594405572781	6.691507378171714	6.026989639298657	6.485337397790631	7.794390347563489	6.228747534553134	6.636067671901457	6.466659047175975	6.2238174011666265	6.610449319687277	7.513083826774854	6.271637227072824	7.032763567658113	4.874686013385474	4.939731498223994	5.792071932178689	5.162972703812307	5.4004024824639325	5.067481875774051	5.241642572894114	5.094661654124964	6.547989117104541	7.735475430281247	5.880522645179587	6.372603279045245	4.693037935500814	4.893217559193438	5.1238453599271585	6.19067672188536	6.178815899153349	7.023767490275924	7.744331018975668	6.542736074829812
205821_at	5.905290256169497	6.325342995675807	7.207698852743459	6.669957141225193	10.979518699443757	11.03872036276061	11.474681944512827	11.149619380470673	11.457446530665067	11.110137803222242	11.620322223842706	11.11064728149625	6.4900587025542755	7.5821212431759974	8.649798284559216	8.790611280400878	6.595638419161339	10.883852107893077	7.309599950682545	6.359754616343386	5.996503930833095	5.450635382695653	6.483752847609978	7.952328260813631	6.068157324566843	5.931586825494783	6.050625799575886	5.991169075144962	6.833855785206349	7.63030896912977	6.27892152866624	6.343358009355816	5.119968148324793	4.85486540246281	5.990162318293077	5.621012348314768	5.644347762524759	4.877312356581865	5.142208991620417	5.693142702583316	7.1625693242675625	7.350136554986146	7.461672924716816	6.7668138544462515	8.480693806844458	5.864509635990364	5.156536326227756	6.997929630630157	5.464652594704757	7.701541956469992	7.2715565279761165	6.434369545744737
206785_s_at	3.6610972286559824	3.8478975584454713	4.436175248253828	3.6880771710917046	6.974668480886363	8.495549362851119	9.81074287215953	8.733201246495033	12.231773955104563	11.800176317357428	10.384276355772311	11.893138625742731	3.5523441226013874	4.129516148840748	5.7414554256930845	3.9929654269970243	3.638757585942097	8.32761728772984	3.8026700187852476	3.525627742783727	3.3318215295728684	3.820517471120142	3.861899842708124	7.592936024484575	3.451077435642599	3.337167292930907	3.7194901677634915	3.382800089849411	4.329749527335985	4.4161132524755295	3.388210868340942	3.567506956699087	3.5465877931199987	3.553093721647397	3.292867736099084	3.6368258264791815	3.410721694798919	3.507591887915151	3.310895125780025	3.307408092851379	4.049177200808287	4.459067075003796	3.793952515320076	4.150582536562422	11.819672710277878	11.98443835243286	3.3247233064106236	7.933741225056893	3.8179163269055945	4.189303383472058	4.1874200329222155	4.098645272482001
207723_s_at	3.4351815299158344	3.5554137805766537	3.8311975195310435	3.545955348284579	9.385058661545028	8.51710548521925	8.063923113243195	7.844497875099893	9.603181810406225	9.542327067468502	10.483471897930244	9.799490460170716	3.9907108641541442	3.5598839913675437	5.178606350956817	4.226172905609821	3.526631963760204	6.979956204370672	3.5823402507740685	3.3601784460971	3.263835210096517	3.670371560580094	4.157622871190697	6.03649535951102	3.435269857038509	3.450659897304199	3.4392140054058498	3.3639334078708187	3.8392548256592605	3.520925399338353	3.292051303199849	3.3395593599559685	3.4845811822797508	3.652485011337179	3.2814719600979174	3.8408953699758808	3.4459358275952594	3.576339436427508	3.582803151099465	3.4948541770440733	3.7663067188502524	3.704997421760403	3.5838814277623032	3.945080463114391	10.184836444229427	7.503845592129804	3.5053035232308276	6.149195670864328	3.5739532236201974	3.447618252597715	3.3606063225752996	3.5928384047491027
207795_s_at	4.281896672348143	4.561016582362642	4.795777696720862	4.551320032220954	5.37789302593519	8.654617227308831	9.1968469872133	9.304232273540451	10.528724760456086	9.977848513616692	10.968681089490966	10.076540808152371	4.263929168943669	4.398327889530383	6.49146313358417	3.8746533103904786	4.313206504248178	9.366565497157163	5.875021639323968	4.863538386478326	4.677597127092039	4.696726578686598	5.445023560761264	6.757590141625629	4.693703118907275	4.899114664826648	4.7596876407221655	4.704895034869903	4.730664558104795	5.312937963234849	4.4564448148773534	4.4194201665082415	4.363004635075817	4.373642843480596	4.961606819000978	4.497041527969223	4.658239322115829	4.132566998652461	4.150298144173036	4.40189145538481	5.112143625815584	5.01332623630722	4.577115898122683	4.943179582328566	3.945109612366178	4.380983382290125	3.800417250465463	4.5668849779939595	4.1657561682755535	4.62865551952403	4.787944456832267	4.641635705413651
207796_x_at	4.628126322098928	4.494672526143156	4.377851675663292	4.077376502140898	4.915682684714766	6.014571898935142	7.212707151539909	8.114714104268684	8.749577580000667	8.172564674518368	9.090453633776944	7.778695853355254	4.123179466556658	4.500386748871102	4.999555890440889	4.160912756528164	4.637163505043519	6.390753739148607	4.988237240674201	4.612752589004946	4.897551726130828	4.347199609568094	4.831090154254568	5.108906300034927	4.612273348155035	4.744129620148157	4.246147781788787	4.548864475681283	4.564512006383933	4.878546116239179	4.510888969062371	4.357466532211208	4.455411774698892	4.1781414622893465	4.6210873315266845	4.422812094490352	4.807896063989627	4.221731809590206	4.296100112917168	4.806428368224536	4.253154160743734	4.232258013365842	4.668539231160599	4.91547124616337	4.087555375969606	4.343947127017204	4.1904474711051725	4.188069817056908	4.378521412299282	4.447501369770755	4.226659272899264	5.169048710643031
210606_x_at	4.262295579881312	5.045095105423801	5.50096337388681	4.692640770345984	6.650445782223213	9.08590422981383	9.713527902470082	10.074507822421408	11.341436927800938	10.809672153303104	11.723942122619608	10.702605089363686	4.665103015560346	4.833532570518467	7.395002076447749	4.905051873046833	5.328988415599976	9.934621922139865	6.393798829785364	5.50843017120526	5.170915674858699	5.268175722588373	6.06751141384926	7.396831572300859	5.199582869434991	5.322995887313194	5.239507817046485	5.260057516925615	5.279148469325627	6.187470488159002	5.173831629057199	4.626894789800872	4.35953794381883	4.6057711605451255	5.117450204694036	4.882995956580679	4.95001199837574	4.659260321260593	4.427955435814676	4.97134491512187	5.160637814304915	5.0506791823917565	5.009127128121796	5.3923093096933705	4.3338413136953715	4.618334556362261	4.187053322298015	4.985707946915504	4.743518202649666	4.883456309941327	5.3408225326560945	5.181690872273098
210690_at	3.03359418529729	3.159190036902605	3.0718312117585675	3.1801121935842973	6.758044747673829	4.148218585499191	6.669793697406216	6.602819846208095	7.979681571041816	7.241462566894066	6.893772173045527	4.888431905544257	3.2235323351439056	2.90246078925751	3.8514303756685178	3.122694435263309	3.0796404044708074	3.4859433482424045	3.1046275306795494	2.8836315418035885	3.0464378884606167	3.018324629057771	3.248078984696172	3.3656434971495712	2.9014160020714685	2.9353787469644566	2.9525070759045295	3.02566328104899	3.182643481235442	3.0649160837131895	2.9968609064185467	2.955353810607565	2.9685920353888218	3.056352458244901	2.8379486592241223	3.4714615430705895	2.901290518187741	3.1322308442086926	2.97981480991286	2.9995688620512504	3.0569735489196304	3.2753731400581483	3.023870008465817	2.911245638795944	7.766112660167593	4.018102836585837	2.811972036274649	3.371124860185655	3.023560677926589	2.9701779388696576	3.202683739448676	2.983697242790029
223836_at	4.243525868906069	3.882712994930664	6.017989743868924	6.843616347772474	9.538283468971038	7.528494783370226	12.072802700708788	8.475460233817394	8.951554172909592	8.311002554324673	12.47914785683884	5.32959352484187	4.0692772265815025	4.189763719170987	8.557017180366286	3.6951734881182716	4.965607669002926	10.216366433234874	5.26578626581047	4.452128401673547	3.704073804815125	5.053301475391668	5.655488078384636	7.612166214922106	3.955121533879777	3.948666406318584	4.134691577346533	3.738499970340265	4.0825161688664515	6.121031322908466	4.449975521425281	4.735842495816507	3.845234781496977	3.640781716543195	3.8596314381652435	4.37130965603306	3.460197561113225	3.6108520504284756	3.7734509071547695	3.4724386353923022	4.125737057248043	4.191504492788804	4.679493264008306	4.415890933194597	3.5461386500315037	4.018839101914773	3.9793376456431337	4.315600792761893	3.7914453640258055	3.718152391799628	8.848124604464905	3.667716257393389
231776_at	11.190802812715964	6.267955126755683	7.1545402328508665	6.861626591818022	6.500789421453633	9.06170367790131	10.892104583990914	10.675528388468942	11.271276884962699	10.7168068914033	8.556497499320628	10.929938286767465	5.074309055218553	4.8180700198049236	6.388293367954516	5.24895927018857	5.1171783150755035	8.82984439826058	5.53381037102444	5.208056085515195	4.936299076069822	4.9397720077659635	4.937858764882685	7.547986416045801	5.170397337209777	5.0231164648923095	5.051644562522264	5.157015798918982	6.122496316262493	7.03290394503305	5.190466469662877	5.25304809027202	4.768436488344998	4.707004827366633	4.662974809837009	4.705930879896445	4.7052589023268325	4.558810528710182	4.676057663564814	4.729252572972209	6.206414198274019	6.5282783240144076	6.875907127135802	5.768898218812426	4.43503609200594	4.771795133689675	4.340088473775721	4.819505150461005	4.957697985656097	7.121047803166574	7.171854748435	5.388850741142356
37145_at	11.845092521659632	5.207244698528809	6.766758090129821	7.490318128672779	9.428362355660136	9.468067957100182	11.420344516174387	9.979873973480156	13.39569846467866	12.941565414437319	13.001638021747697	13.278971793778632	4.40094304544351	4.610540709929045	10.290664042118573	4.8418654811378365	6.159874931483287	10.485940478289894	6.413745525924965	4.734952671255381	4.031356969016125	7.013992538990952	6.343422358889008	8.234649796142424	4.117596304992556	3.8993736883372834	4.158259619541453	4.1738006943366806	4.8954876409783905	7.3348165540389125	4.50718154087267	3.9492763186102726	4.113960936094685	3.928829061875789	3.8613315153530743	4.2008654349263805	4.051515444482894	4.115483723729103	3.7912702522053228	4.097954526535251	4.975278193593148	4.434833205228326	5.5316106641411755	5.136191122504169	4.096243920047829	4.8050691674804	4.018954893760769	3.777607650017026	5.545343952682471	6.329099953255937	4.95287639313998	4.196014170565979
1555779_a_at	6.74941440135961	6.925470301511796	6.1645783663231795	5.854037822247034	6.988552977836675	7.726991590854021	7.422954723776986	6.34590311658129	6.492947387795753	6.500823972272028	7.042815118779431	6.3663760242313705	10.247843232162856	9.570635895526653	11.483407735309433	10.165908897384726	6.441978597440668	11.214014393146968	6.955087409959954	6.609690907522088	6.7997425733054735	6.943817913043597	6.57952559965352	6.934927037810033	6.740764467199275	7.0102715551680665	6.95090220225918	6.572474478491861	8.042808361198965	7.927807799834636	6.763094702342176	7.17699472706098	6.519942609162676	6.101444213171451	7.167202551994189	6.156413597975617	6.069080855327531	6.157510334241766	6.058703398052727	6.2788395793750125	6.698002603041377	7.592940441362205	7.153042742525194	6.067258685275592	6.091021386096342	6.385652622559963	5.578519609237653	6.109160426717078	6.4308814932496565	6.544568046387299	6.507405121411968	6.60787204827905
1558662_s_at	4.394920325008126	5.201704100036121	4.7565165965623715	4.177656735051201	4.287276459080683	5.51576730053707	6.16839382604438	4.034151888788501	5.717784779899441	6.17780597748768	4.48946554894972	5.7586823332628345	10.724031280945846	10.827739965975413	10.654538928222616	11.613089367386692	5.178620374970557	9.501977647327369	5.737520182960099	6.504721738562904	5.102262309697409	5.614959895079263	5.770929978325398	5.835434485569139	5.080254927607444	4.67781095478437	4.51411256002854	5.013446406824804	6.898861183862179	7.44277159744937	4.980409561125141	4.603995371198471	4.570442881176405	4.3816763050977965	5.084105048664346	5.078840426178167	4.909866005790227	4.3151697644133575	4.556769084294899	5.159897812326063	5.444635304623245	5.710885939441202	4.4527854372317135	6.19938880351608	3.9373424820414975	4.097536559404487	3.7811548223856155	4.707728401895109	3.8867345989149524	4.5901710081956075	4.462891901262066	4.230882017461759
1563674_at	4.60487656485355	5.7185348647630905	4.870349899437206	4.354417638326844	4.085355758642862	4.676205474428198	5.972709391894071	3.956231419287036	4.528346147323669	4.629784110291526	5.756661860346115	4.444002146980693	10.940168405646446	10.613608557096502	10.557687176673165	11.127701181331007	6.056487279578347	8.551669878329374	4.955348058845272	4.633214396571523	4.3545483752477026	4.024405583342042	4.964714164427421	4.443266124622014	4.2950195371478355	4.369281227486634	4.277329645113262	4.62043005554885	6.635693159379355	6.898882451935284	4.360332451374361	4.28324256637358	4.807640588095454	4.286050252388315	4.1059197922519415	4.404124064357254	4.662623394198868	4.207262795803865	4.203308346875835	4.516892630910054	5.239955970908367	5.028816872611673	4.249941685979356	4.507424176012965	4.205568036357929	4.375918251395762	4.344322704774615	4.448781258181384	4.432458044182295	4.8034548884672885	4.270693086057536	4.714851985336272
204581_at	5.462150262392058	5.678840181579761	5.082112966327534	4.408467189500141	4.428149347194186	5.842779772255142	5.389383814788333	4.755315926161241	4.712135957913353	4.65920123894316	5.069650807953745	5.107219590849658	10.521619544531664	9.72366028336346	10.243633916248356	9.929221758195151	5.859320414683848	9.001834116079706	5.071790054258543	5.148920874543966	5.397179807902883	5.599915566640374	5.082538060900255	4.980955031330688	6.505035188091734	6.409032767073979	6.1345498431541055	6.678893142421336	6.329740652624259	6.225325748315267	5.531614824581734	5.990429340167729	4.801923996857115	4.845919249930672	5.014045720574593	5.963332296924178	5.334748713596328	5.02045974636647	4.854570952120957	5.0462720739474864	5.869539608804815	5.488416218766682	6.082547152446966	5.002044638457482	4.937446975373945	4.935397961373025	4.590252780255057	5.1936026988860045	5.2239263597378605	5.377065267077586	5.022461429228711	5.315954363139905
205049_s_at	5.354380784370998	5.815100960809028	5.39062033855299	5.189313198918232	6.3127827609276315	7.3068854496655	6.701836672538838	5.230956821018291	5.029302035259622	4.5292660879794715	5.00849990959611	4.771009273402658	10.796020255821857	9.894490204835394	11.603799629920651	10.600348940341666	5.623595939670216	10.56943331300393	6.289631437032643	5.971157581684734	6.036758305264555	6.4158793663597855	5.376765685880153	6.672647724689019	6.337219143485599	6.17321915119703	5.977693404913813	5.6362654815635285	7.929282705063218	7.7230651314953045	6.652831999776574	6.801633984417694	6.104170077126597	5.639948694285402	5.905531154236533	6.325875740358396	6.077737485863971	5.236010962671689	5.656427041211535	6.086738978399432	6.099969739973824	7.147706232023305	6.348689752078106	5.240246490244107	5.051049338244124	5.274895913740188	4.913777294705057	5.387450102712589	5.80473423415901	6.481912393143228	5.799486631183413	6.203706050369075
205544_s_at	4.026880052373072	6.18224644618807	5.583518400216515	5.95673152831648	4.5120094208897985	7.78508282724046	5.347735311741868	4.647401729820438	4.268703314297846	4.365026138466438	5.052162383576926	4.126585852824024	9.551895907665775	7.929644902311476	8.598712881271195	9.2940772204008	4.363693648443001	7.0401226001882735	5.226956137575129	4.8151698097967195	4.347407958579547	3.9330692464615855	4.326960454674839	4.4211120429558655	4.4931039405580195	4.388705599934381	4.394033236824186	4.303124206584221	4.74420750827092	4.585747537490679	4.994806103691483	4.687508672555764	4.4194071428395745	4.046465076146924	4.885830323961056	4.456640712958876	4.346567461814143	4.035071617771467	3.9630894840935635	4.301632898135705	4.353728007314389	4.258001769956288	4.345484011589149	4.35004464465368	3.997084976172079	4.284076433368111	3.887298311913516	4.70119074139595	4.15544318196724	4.584355325164701	3.968930029331903	4.75530350024052
206398_s_at	4.7953304080081915	6.030833957626348	5.406062774977493	5.080700633433215	5.064235066285755	5.859989867717258	6.299687400650094	4.700769871401975	5.180032225882145	5.33952898341583	5.300673769732014	5.291600799681379	10.895015723998442	10.026700256093367	10.942060121982774	10.642467236860378	6.026264003009352	9.306769457259216	6.293800564296981	5.983842301132048	6.290210298137068	5.5942152656562865	5.527361104035551	6.020440260608461	6.064997029013421	5.903552932403865	5.487244362337554	5.734971866845193	6.979912239307658	7.238915979428524	5.291344793922802	5.28654015643503	5.28322034426371	5.17915528819859	5.829170348456097	5.042496186836043	5.211161870192678	4.999316723820537	4.836224155535827	5.328029649149296	5.060496244095234	5.501432300471551	5.5442053683864225	5.193833422123271	5.140098340488333	5.250981361612207	4.692876683082938	5.219504095611935	4.728728965087119	5.480534027745781	5.255654427638282	5.411189462002235
210356_x_at	4.58254080560789	6.788569466425108	5.807376101794159	6.195564511876592	4.779701837587347	7.09435951071762	7.480806524135301	6.215601197010318	5.155298149243933	5.487405500156921	5.904005295481574	4.79793242254157	10.313917171871148	11.608090925685106	11.702342477100585	11.443408771717477	4.986160133378153	12.14136119751158	6.130402217321978	5.546882890957905	4.927690097410642	5.057219030340761	5.937722775425116	5.39325677759238	5.569141573182853	5.369331027801206	5.334968135291452	5.358409438456401	9.592000636543874	9.73924424115068	5.098182855779428	5.705464331878779	4.1707184969369475	4.212373018044921	4.947259853295141	4.36907554422519	4.398372996849064	4.294030482440325	4.275284006918753	4.771883274076494	5.493623348508894	7.2070973485579435	3.836065723879704	4.837933325717202	4.271225357823186	4.400488882765122	3.9844672140719544	5.2889467816488365	4.008740947546205	6.55011446492141	4.9071611489439215	5.3872284749725186
216207_x_at	6.886351642671415	7.1294068233636505	6.490388868357861	6.331053197710757	6.544372002652836	8.091025946342784	6.6367331702242165	6.632256522439138	6.4750115678586075	6.660880941778254	7.74419160429461	6.5111531442791435	9.742903731840826	9.319833739727562	11.503637548136293	10.166626861757027	7.198557165871496	9.241672532303667	7.006025683080817	6.588545026369472	7.5090860231842385	6.907361820313439	6.932625159692414	10.551895967903373	6.909801621296863	6.868410228139475	6.7216636862274495	6.597483996955094	8.079032746295638	8.145185026144365	7.1167553117639875	6.730265177310743	6.543729472066062	6.314494174176727	7.018042872773161	6.376550083066233	6.666440601616111	6.175966955222319	6.362743233086931	6.410579117519481	7.831392512497988	9.827186549566997	7.25543217525944	7.67281860054902	6.0682780622167005	6.6462711818037645	6.059517891418339	6.693034303323197	8.561564216380464	7.8792860323599445	7.742570261036929	9.3424645894505165
216517_at	3.558739252089054	3.6106831814268605	3.850402598566837	3.599728150009271	3.910425520252374	4.18977264193591	4.016771933359543	3.5180950833172955	3.937455592157596	4.03291279388197	3.7778625483037964	4.095889872829152	5.05804285938865	5.433778070273933	7.522721975492833	5.585390396750395	4.00111959638404	5.073204598599872	4.287000889651343	4.246942694700418	4.2360813168552545	3.4365254776000267	3.927064565142242	4.2989394524044595	4.239319202170946	4.080260380315638	4.528010485928495	4.159729273469434	4.718310245021825	4.139113808888411	4.077765094248305	3.9140135070518722	3.6807528699352443	3.672046850344028	4.1064769434786745	3.8850131753735653	3.9986692642598043	3.794130714871174	3.8566402665672084	3.9341615948202717	4.20037538695105	3.681079503357806	4.018068289193402	3.7905250166852285	4.189504279402114	3.9877196168574884	3.5914037092714426	3.733949835122884	3.6579061370347623	3.7611728617055498	3.8927483717486346	4.055714114952927
217418_x_at	4.575621377722252	6.428581883870818	5.309964647016416	5.7969243219112485	4.301722040948617	6.763059659256785	7.289057845526734	5.694077883991361	4.64155618042822	4.937094600487902	5.7315809825618285	4.383430346732922	10.17034633326924	11.545870389498697	11.595303357827222	11.29307541153827	4.339330361494384	11.949438617429532	5.960090646556041	5.499191160242537	4.7563493576548685	4.608926215804622	5.251360773099953	4.887778830698171	5.473528596351602	5.070072476919535	4.888340636837279	5.2270521300902795	9.430824702377324	9.66664319617071	5.205539680624564	5.16020806432089	4.075248530053468	3.9369029560770556	4.963304547634032	3.945244475165665	3.747640600034001	3.9875493738388004	3.594961077316633	4.292457495756299	5.70668744143752	6.761921217136991	4.023724477021163	4.795374574210187	3.716703089991053	3.9638725134475763	3.6342004610333585	4.8605659840209565	4.033688767670193	6.256327725541351	4.635957908954725	4.963191460666114
217422_s_at	4.106596536699238	4.24602975355376	3.834657162087369	3.9925459989275964	4.047029715156706	5.086051089385821	4.300083452239215	3.906149548002549	3.847241747922503	3.9567788215374913	3.9438322350444994	3.968266579678358	7.283412485545348	6.682217343188936	8.336139626352645	7.448025464180474	4.278066976284885	8.747004862929263	4.120152153149701	3.6136105956056133	4.404090600685109	4.1942593320671975	3.9923502134405853	4.585517921349843	5.0655671575697045	5.18147971410508	4.734186950589663	5.215199220327715	5.519398211738452	5.924527628534616	4.639425477772815	5.027316393470665	4.037263523311808	3.9203670737640572	4.1448161797776075	4.842533742513642	4.199382035484364	4.187750884963078	4.275446353310873	4.300249954828691	3.9926863185942696	4.391633208446772	4.920860100939693	3.8458581411346473	4.426896158698564	4.068868502554173	3.6455271549161212	4.1410683790860014	4.376225712780491	4.135519523664519	4.257945312671999	4.744707637382566
